COMID,Longitude,Latitude,Outlet_COMID
81004907,-147.6675,67.93916667,81020021
81004908,-140.3716667,67.9475,81020021
81004909,-140.9358333,67.94333333,81020021
81004910,-150.5233333,67.94666667,81020021
81004911,-155.8358333,67.9425,81007739
81004912,-160.0891667,67.94666667,81007739
81004913,-142.3391667,67.9475,81020021
81004914,-159.0091667,67.98666667,81007739
81004915,-154.6041667,67.96583333,81000069
81004916,-158.7225,67.99583333,81007739
81004917,-142.6133333,67.9575,81020021
81004918,-143.3766667,67.97,81020021
81004919,-160.96,67.94916667,81007739
81004920,-158.3716667,67.95083333,81007739
81004921,-144.0675,67.95333333,81020021
81004922,-151.3583333,67.95333333,81020021
81004923,-155.41,67.95333333,81000069
81004924,-155.9091667,67.95583333,81007739
81004925,-160.93,67.95166667,81007739
81004926,-138.9408333,67.93583333,81020021
81004927,-143.9516667,67.9425,81020021
81004928,-160.045,67.95833333,81007739
81004929,-148.2333333,67.95916667,81020021
81004930,-155.135,67.96083333,81000069
81004932,-164.2766667,67.95416667,81005578
81004933,-145.9441667,67.9625,81020021
81004934,-156.8508333,67.94583333,81007739
81004935,-157.4983333,67.96166667,81007739
81004936,-151.925,67.97,81020021
81004937,-153.9066667,67.99166667,81000069
81004938,-160.2766667,67.96,81007739
81004939,-142.79,67.96,81020021
81004940,-151.6116667,67.97166667,81020021
81004941,-157.5791667,67.96416667,81007739
81004942,-161.2616667,67.9875,81007739
81004943,-141.0083333,68.00583333,81020021
81004944,-145.255,67.96416667,81020021
81004945,-156.1225,67.95083333,81007739
81004946,-137.7283333,67.97,81020021
81004947,-142.9208333,67.95333333,81020021
81004948,-141.7908333,67.9775,81020021
81004949,-155.9241667,67.965,81007739
81004950,-137.0533333,67.97166667,81020021
81004951,-164.15,67.98083333,81005578
81004952,-153.5116667,67.97416667,81000069
81004953,-159.6266667,67.95833333,81007739
81004954,-139.9816667,67.97916667,81020021
81004955,-157.8033333,67.97333333,81007739
81004956,-159.355,67.97416667,81007739
81004957,-162.4575,67.97833333,81007739
81004958,-138.6075,67.95833333,81020021
81004959,-151.9275,67.975,81020021
81004960,-140.6883333,68.03416667,81020021
81004961,-152.2783333,67.96416667,81020021
81004962,-140.54,68.0025,81020021
81004963,-146.2766667,67.97166667,81020021
81004964,-144.4191667,67.975,81020021
81004965,-161.95,67.97666667,81007739
81004966,-142.3566667,67.96833333,81020021
81004967,-162.0775,67.96916667,81007739
81004968,-163.4433333,67.98166667,81005554
81004969,-150.9125,67.99166667,81020021
81004970,-154.2633333,67.95916667,81000069
81004971,-145.3716667,67.95666667,81020021
81004972,-157.1716667,67.98666667,81007739
81004973,-143.5666667,67.995,81020021
81004974,-137.5991667,67.95083333,81020021
81004975,-149.9933333,67.97833333,81020021
81004977,-143.3425,67.97416667,81020021
81004978,-164.1616667,67.99166667,81005578
81004979,-144.5566667,67.99583333,81020021
81004980,-155.2566667,67.98416667,81000069
81004981,-156.6291667,68.01583333,81007739
81004982,-162.755,67.98916667,81007739
81004983,-161.9116667,67.9875,81007739
81004984,-138.41,68.01,81020021
81004985,-163.0083333,68.0025,81005554
81004986,-155.1166667,67.97083333,81000069
81004987,-159.2641667,68.01,81007739
81004988,-150.5208333,68.00416667,81020021
81004989,-144.1391667,67.96416667,81020021
81004990,-149.1216667,67.9975,81020021
81004991,-144.0616667,67.97083333,81020021
81004992,-150.3925,68.00166667,81020021
81004993,-161.7866667,68.00916667,81007739
81004994,-146.3133333,67.985,81020021
81004995,-148.3866667,68.00583333,81020021
81004996,-149.4025,67.99583333,81020021
81004997,-163.9175,68.01,81005578
81004998,-138.0016667,68.0225,81020021
81004999,-141.6691667,68.00916667,81020021
81005000,-144.9666667,67.98083333,81020021
81005001,-160.5508333,67.9975,81007739
81005002,-142.5875,68.01,81020021
81005003,-156.395,68.02,81007739
81005004,-144,67.9725,81020021
81005005,-163.7,68.00833333,81005578
81005006,-143.28,67.99583333,81020021
81005007,-145.2216667,67.98083333,81020021
81005008,-149.92,68.01,81020021
81005009,-136.8558333,68.01333333,81020021
81005010,-155.3183333,68,81000069
81005011,-139.5075,68.0225,81020021
81005012,-161.4116667,68.00666667,81007739
81005013,-151.7158333,68.0725,81020021
81005014,-159.7333333,68.03083333,81007739
81005015,-139.7608333,68.0175,81020021
81005016,-162.39,68.00416667,81007739
81005017,-163.7366667,68.02166667,81005578
81005018,-164.2791667,68.02333333,81005578
81005019,-156.1183333,68.02416667,81007739
81005020,-158.5216667,68.0225,81007739
81005021,-142.6141667,68.01,81020021
81005022,-146.9891667,68.025,81020021
81005023,-140.295,68.01916667,81020021
81005024,-142.9941667,67.96333333,81020021
81005025,-153.5375,68.00833333,81000069
81005026,-138.4025,68.02666667,81020021
81005027,-141.3108333,68.07916667,81020021
81005028,-137.57,68.02416667,81020021
81005029,-138.0925,68.0375,81020021
81005031,-163.3583333,68.0275,81005554
81005032,-141.1741667,68.05833333,81020021
81005033,-146.4283333,67.9975,81020021
81005034,-156.91,68.05416667,81007739
81005035,-139.1783333,68.0325,81020021
81005036,-144.4825,68.00583333,81020021
81005037,-160.0316667,68.01583333,81007739
81005038,-161.23,68.02583333,81007739
81005039,-153.1541667,68.0375,81020021
81005040,-157.6258333,68.03333333,81007739
81005041,-150.9025,68.05333333,81020021
81005042,-148.4175,68.03916667,81020021
81005043,-149.1033333,68.01833333,81020021
81005044,-147.9775,67.99,81020021
81005045,-160.4266667,68.03,81007739
81005046,-163.9241667,68.04333333,81005578
81005047,-141.6525,68.03666667,81020021
81005048,-144.7216667,68.04333333,81020021
81005049,-152.595,68.0425,81020021
81005050,-154.0583333,68.06166667,81000069
81005051,-160.3725,68.0275,81007739
81005052,-139.315,68.04916667,81020021
81005053,-139.8691667,68.0275,81020021
81005054,-157.3133333,68.05416667,81007739
81005055,-148.2741667,68.04916667,81020021
81005056,-164.4641667,68.055,81005578
81005057,-137.0216667,68.05083333,81020021
81005058,-163.8408333,68.025,81005578
81005059,-151.47,68.08583333,81000069
81005060,-151.9458333,68.06333333,81020021
81005061,-137.9316667,68.04833333,81020021
81005063,-153.9733333,68.06916667,81000069
81005064,-156.0875,68.04916667,81007739
81005065,-162.4708333,68.01583333,81007739
81005066,-147.5833333,67.99333333,81020021
81005067,-151.2275,68.05833333,81000069
81005068,-158.1833333,68.0625,81007739
81005069,-147.1691667,68.02,81020021
81005070,-149.8625,68.02083333,81020021
81005071,-159.7558333,68.055,81007739
81005072,-150.2141667,68.07083333,81000069
81005073,-151.2733333,68.06333333,81000069
81005074,-158.4175,68.02916667,81007739
81005075,-147.865,68.00833333,81020021
81005076,-153.0091667,68.06333333,81020021
81005077,-156.5775,68.055,81007739
81005078,-155.3733333,68.08666667,81000069
81005079,-157.1808333,68.07166667,81007739
81005080,-138.4425,68.06583333,81020021
81005081,-160.7025,68.06833333,81007739
81005082,-160.8691667,68.055,81007739
81005083,-148.6675,68.01333333,81020021
81005084,-149.6716667,68.0325,81020021
81005085,-136.8966667,68.05916667,81020021
81005086,-145.1233333,68.0625,81020021
81005087,-146.0933333,68.0675,81020021
81005088,-140.2191667,68.06083333,81020021
81005089,-147.0841667,68.05666667,81020021
81005091,-140.4716667,68.0575,81020021
81005092,-138.0766667,68.07,81020021
81005093,-153.67,68.08083333,81000069
81005094,-158.1858333,68.06833333,81007739
81005095,-161.2858333,68.0375,81007739
81005096,-159.0108333,68.055,81007739
81005097,-159.6841667,68.09,81007739
81005098,-150.5083333,68.03666667,81020021
81005099,-142.38,68.06916667,81020021
81005100,-163.2083333,68.07416667,81005554
81005101,-154.64,68.05583333,81000069
81005102,-162.1733333,68.05583333,81007739
81005103,-137.6191667,68.03833333,81020021
81005104,-145.6475,68.08083333,81020021
81005105,-146.8741667,68.08,81020021
81005106,-158.885,68.07833333,81007739
81005107,-140.94,68.08083333,81020021
81005108,-150.8183333,68.07083333,81020021
81005109,-140.7041667,68.09333333,81020021
81005110,-162.6675,68.02083333,81007739
81005111,-145.0916667,68.08416667,81020021
81005112,-149.745,68.05583333,81020021
81005113,-154.275,68.09166667,81000069
81005114,-149.52,68.02666667,81020021
81005115,-138.8658333,68.055,81020021
81005116,-152.4783333,68.06333333,81020021
81005117,-138.1083333,68.0925,81020021
81005118,-150.3383333,68.105,81000069
81005119,-142.8758333,68.1025,81020021
81005120,-165.2316667,68.11666667,81003294
81005121,-156.3641667,68.11916667,81007739
81005122,-162.8908333,68.08416667,81005554
81005123,-137.0983333,68.10083333,81020021
81005124,-151.0391667,68.1025,81000069
81005125,-148.8633333,68.025,81020021
81005126,-152.195,68.07416667,81020021
81005127,-146.845,68.09,81020021
81005128,-139.1391667,68.09166667,81020021
81005129,-140.685,68.1,81020021
81005130,-143.8716667,68.1025,81020021
81005131,-142.2583333,68.09416667,81020021
81005132,-143.785,68.0925,81020021
81005134,-141.7508333,68.0725,81020021
81005135,-158.9008333,68.1025,81007739
81005136,-148.255,68.07916667,81020021
81005137,-137.3058333,68.1175,81020021
81005138,-140.3716667,68.10583333,81020021
81005139,-158.0141667,68.105,81007739
81005140,-164.5533333,68.11916667,81005578
81005141,-153.1291667,68.1175,81000069
81005142,-161.5033333,68.1,81007739
81005143,-161.7116667,68.105,81007739
81005144,-152.7125,68.12333333,81000069
81005145,-164.2133333,68.08666667,81005578
81005146,-149.2516667,68.1125,81020021
81005147,-159.5,68.1125,81007739
81005148,-152.8158333,68.13166667,81000069
81005149,-144.2033333,68.1225,81020021
81005150,-161.7075,68.10916667,81007739
81005151,-143.5158333,68.115,81020021
81005152,-155.53,68.105,81000069
81005153,-155.64,68.1,81000069
81005154,-145.5483333,68.12166667,81020021
81005155,-139.3958333,68.11333333,81020021
81005156,-153.9683333,68.1175,81000069
81005157,-155.86,68.11333333,81000069
81005158,-153.1866667,68.12166667,81000069
81005159,-139.0916667,68.10583333,81020021
81005160,-150.4308333,68.15583333,81000069
81005161,-153.5058333,68.12166667,81000069
81005162,-157.4466667,68.09666667,81007739
81005163,-148.3833333,68.09666667,81020021
81005164,-142.175,68.10416667,81020021
81005165,-156.3058333,68.1275,81007739
81005166,-143.5441667,68.12166667,81020021
81005167,-158.9225,68.11666667,81007739
81005168,-145.7533333,68.10666667,81020021
81005169,-137.905,68.12583333,81020021
81005170,-156.0191667,68.12333333,81000069
81005171,-156.7225,68.125,81007739
81005172,-150.02,68.1375,81000069
81005173,-154.355,68.11666667,81000069
81005174,-160.8966667,68.12666667,81007739
81005175,-142.8583333,68.12333333,81020021
81005176,-145.0583333,68.1125,81020021
81005177,-160.3825,68.13083333,81007739
81005178,-164.8691667,68.13666667,81003294
81005179,-163.4083333,68.1225,81005554
81005180,-154.8983333,68.03666667,81000069
81005181,-160.0716667,68.1225,81007739
81005182,-149.2066667,68.11833333,81020021
81005183,-141.4958333,68.1575,81020021
81005184,-144.5,68.13666667,81020021
81005185,-159.7966667,68.135,81007739
81005186,-139.8208333,68.13833333,81020021
81005187,-159.2658333,68.14,81007739
81005188,-142.5916667,68.15166667,81020021
81005189,-151.0275,68.11583333,81000069
81005190,-151.4741667,68.1325,81000069
81005191,-163.9441667,68.14166667,81005578
81005192,-148.7258333,68.14166667,81020021
81005193,-159.7325,68.135,81007739
81005194,-162.8516667,68.13833333,81005554
81005195,-160.565,68.12666667,81007739
81005196,-163.78,68.10833333,81005578
81005197,-140.8716667,68.14166667,81020021
81005198,-154.5425,68.10083333,81000069
81005199,-144.9091667,68.13833333,81020021
81005200,-164.8383333,68.14583333,81003294
81005201,-137.0333333,68.14666667,81020021
81005202,-147.2425,68.14166667,81020021
81005204,-141.2783333,68.16666667,81020021
81005205,-138.6308333,68.14833333,81020021
81005206,-164.7266667,68.17333333,81003294
81005207,-149.585,68.2375,81000433
81005208,-155.19,68.20333333,81000069
81005209,-147.6908333,68.1325,81020021
81005210,-137.3108333,68.14833333,81020021
81005211,-144.1816667,68.15083333,81020021
81005212,-147.315,68.11166667,81020021
81005213,-152.1116667,68.14833333,81020021
81005214,-147.91,68.14083333,81020021
81005215,-160.96,68.14833333,81007739
81005216,-161.9891667,68.14,81007739
81005217,-146.015,68.0775,81020021
81005218,-137.7391667,68.1625,81020021
81005219,-144.8825,68.14916667,81020021
81005220,-163.1125,68.16083333,81005554
81005221,-148.6725,68.15333333,81020021
81005222,-141.855,68.10583333,81020021
81005223,-142.585,68.16333333,81020021
81005224,-143.3158333,68.12666667,81020021
81005225,-159.3108333,68.14916667,81007739
81005226,-149.4158333,68.19416667,81000433
81005227,-163.4241667,68.16333333,81005554
81005228,-152.7408333,68.1775,81000069
81005229,-164.4758333,68.14583333,81005578
81005230,-150.7008333,68.2275,81000069
81005231,-137.8483333,68.1625,81020021
81005232,-163.5341667,68.12666667,81005554
81005233,-137.1441667,68.14,81020021
81005234,-162.8841667,68.165,81005554
81005235,-151.8141667,68.15083333,81020021
81005236,-152.8208333,68.175,81000069
81005237,-157.3325,68.1775,81007739
81005238,-142.3358333,68.185,81020021
81005239,-137.2508333,68.1625,81020021
81005240,-151.6241667,68.19,81000069
81005241,-161.2616667,68.17166667,81007739
81005242,-165.7483333,68.25,81003294
81005243,-161.9266667,68.16583333,81007739
81005244,-150.0166667,68.17833333,81000069
81005245,-153.9875,68.20666667,81000069
81005246,-153.65,68.1575,81000069
81005247,-145.6641667,68.16666667,81020021
81005248,-158.215,68.18416667,81007739
81005249,-160.9016667,68.1675,81007739
81005250,-148.93,68.24666667,81000433
81005251,-158.7925,68.17583333,81007739
81005252,-156.3975,68.2375,81000069
81005253,-161.625,68.14666667,81007739
81005254,-152.2858333,68.16166667,81020021
81005255,-158.7425,68.18,81007739
81005256,-160.4075,68.16833333,81007739
81005257,-141.4825,68.1875,81020021
81005258,-139.2141667,68.19,81020021
81005259,-153.3825,68.20083333,81000069
81005260,-146.5433333,68.19,81020021
81005261,-158.04,68.1725,81007739
81005262,-151.5216667,68.21333333,81000069
81005263,-150.9325,68.27083333,81000069
81005264,-138.5941667,68.19416667,81020021
81005265,-158.4608333,68.13333333,81007739
81005266,-147.9541667,68.19666667,81020021
81005267,-159.995,68.19583333,81007739
81005268,-156.0158333,68.19833333,81000069
81005269,-159.825,68.20083333,81007739
81005270,-141.0333333,68.20666667,81020021
81005271,-153.475,68.20583333,81000069
81005273,-147.2383333,68.19666667,81020021
81005274,-156.8133333,68.22083333,81000069
81005275,-144.02,68.19333333,81020021
81005276,-152.6841667,68.21583333,81000069
81005277,-140.205,68.18916667,81020021
81005278,-140.2575,68.19833333,81020021
81005279,-151.0325,68.24833333,81000069
81005280,-148.3966667,68.15416667,81020021
81005281,-138.2983333,68.2125,81020021
81005282,-148.5525,68.18333333,81020021
81005283,-138.0791667,68.1825,81020021
81005284,-142.7758333,68.185,81020021
81005285,-148.9916667,68.2525,81000433
81005286,-154.3233333,68.21,81000069
81005287,-137.0175,68.185,81020021
81005288,-139.5816667,68.2,81020021
81005289,-143.6675,68.2375,81020021
81005290,-162.8533333,68.18166667,81005554
81005291,-148.8283333,68.24666667,81000433
81005292,-150.2858333,68.21916667,81000069
81005293,-161.4708333,68.21,81007739
81005294,-155.1325,68.23916667,81000069
81005295,-140.8891667,68.205,81020021
81005296,-145.3475,68.23166667,81020021
81005297,-141.315,68.20583333,81020021
81005298,-161.5216667,68.22,81007739
81005299,-149.8866667,68.25333333,81000069
81005300,-142.3266667,68.24833333,81020021
81005301,-154.3366667,68.21833333,81000069
81005302,-153.4775,68.22166667,81000069
81005303,-159.2016667,68.2275,81007739
81005304,-163.9441667,68.21833333,81005578
81005305,-147.7175,68.17583333,81020021
81005306,-147.3,68.22333333,81020021
81005307,-151.25,68.255,81000069
81005308,-154.6025,68.25083333,81000069
81005309,-141.4516667,68.20583333,81020021
81005310,-145.7383333,68.25666667,81020021
81005311,-155.985,68.2325,81000069
81005312,-157.1608333,68.23166667,81007739
81005313,-147.8883333,68.22666667,81020021
81005314,-156.6425,68.26,81000069
81005315,-163.705,68.23583333,81005578
81005316,-148.7525,68.235,81000433
81005317,-161.8566667,68.18916667,81007739
81005318,-162.3516667,68.235,81007739
81005319,-154.55,68.25333333,81000069
81005320,-144.3241667,68.25083333,81020021
81005321,-165.2566667,68.24083333,81003294
81005322,-138.8141667,68.225,81020021
81005323,-139.7775,68.23916667,81020021
81005324,-160.6491667,68.22166667,81007739
81005325,-164.2975,68.26666667,81003294
81005327,-139.2341667,68.21416667,81020021
81005328,-139.3516667,68.22,81020021
81005329,-139.5625,68.24416667,81020021
81005330,-165.5841667,68.255,81003294
81005331,-145.0675,68.23333333,81020021
81005332,-157.9958333,68.24416667,81007739
81005333,-141.8983333,68.16416667,81020021
81005334,-144.7541667,68.26166667,81020021
81005335,-151.5158333,68.24916667,81000069
81005336,-163.3608333,68.20083333,81005554
81005337,-139.495,68.22916667,81020021
81005338,-159.8175,68.23916667,81007739
81005339,-153.6375,68.285,81000069
81005340,-153.9733333,68.25916667,81000069
