reachid,down_reachid,strahler,n_upstream,is_outlet,component
1138,1134,1,0,0,0
1139,1491,1,0,0,0
1140,1175,4,32,0,0
1141,1465,1,0,0,0
1142,1192,1,0,0,0
1143,1162,1,0,0,0
1144,1243,1,0,0,0
1145,1208,2,2,0,0
1146,1172,2,4,0,0
1147,1172,1,0,0,0
1148,1193,1,0,0,0
1149,1114,1,0,0,0
1150,1215,1,0,0,0
1151,1152,2,22,0,0
1152,1092,2,24,0,0
1153,1146,1,0,0,0
1154,1170,1,0,0,0
1155,1191,1,0,0,0
1156,1119,2,6,0,0
1157,1162,1,0,0,0
1158,1293,1,0,0,0
1159,1169,1,0,0,0
1160,1202,2,10,0,0
1161,1123,1,0,0,0
1162,1194,2,2,0,0
1163,1126,1,0,0,0
1164,1166,1,0,0,0
1165,1203,1,0,0,0
1166,1409,2,2,0,0
1167,1133,1,0,0,0
1168,1109,1,0,0,0
1169,1263,2,12,0,0
1170,1229,2,8,0,0
1171,1191,1,0,0,0
1172,1170,2,6,0,0
1173,1075,2,6,0,0
1174,1527,1,0,0,0
1175,1185,5,130,0,0
1176,1156,1,0,0,0
1177,1196,1,0,0,0
1178,1211,1,0,0,0
1179,1280,1,0,0,0
1180,1083,1,0,0,0
1181,1196,2,2,0,0
1182,1185,1,0,0,0
1183,1103,1,0,0,0
1184,1251,1,0,0,0
1185,1233,5,132,0,0
1186,1243,1,0,0,0
1187,1219,3,28,0,0
1188,1257,2,2,0,0
1189,1192,1,0,0,0
1190,1023,1,0,0,0
1191,1260,2,2,0,0
1192,1240,2,2,0,0
1193,1257,2,2,0,0
1194,1247,2,4,0,0
1195,1372,1,0,0,0
1196,1250,2,4,0,0
1197,1201,2,2,0,0
1198,1123,7,14568,0,0
1199,1227,1,0,0,0
1200,1291,1,0,0,0
1201,1156,2,4,0,0
1202,1208,6,989,0,0
1203,1228,2,18,0,0
1204,1279,1,0,0,0
1205,1197,1,0,0,0
1206,1256,1,0,0,0
1207,1181,1,0,0,0
1208,1225,6,993,0,0
1209,1198,1,0,0,0
1210,1244,1,0,0,0
1211,1203,2,16,0,0
1212,1372,1,0,0,0
1213,1060,1,0,0,0
1214,1291,1,0,0,0
1215,1211,2,14,0,0
1216,1120,7,2285,0,0
1217,1239,1,0,0,0
1218,1173,1,0,0,0
1219,1240,3,34,0,0
1220,1358,1,0,0,0
1221,1124,1,0,0,0
1222,1194,1,0,0,0
1223,1193,1,0,0,0
1224,1232,1,0,0,0
1225,1280,6,999,0,0
1226,1201,1,0,0,0
1227,1244,3,86,0,0
1228,1187,3,26,0,0
1229,1227,3,84,0,0
1230,1216,1,0,0,0
1231,1365,3,90,0,0
1232,1239,3,40,0,0
1233,1289,5,134,0,0
1234,1197,1,0,0,0
1235,1151,1,0,0,0
1236,1100,1,0,0,0
1237,1412,1,0,0,0
1238,1293,1,0,0,0
1239,1277,3,42,0,0
1240,1232,3,38,0,0
1241,1115,1,0,0,0
1242,1246,1,0,0,0
1243,1400,2,2,0,0
1244,1231,3,88,0,0
1245,1216,7,2283,0,0
1246,1215,2,12,0,0
1247,1279,2,6,0,0
1248,1451,1,0,0,0
1249,1283,1,0,0,0
1250,1304,3,14,0,0
1251,1246,2,10,0,0
1252,1315,1,0,0,0
1253,1247,1,0,0,0
1254,1258,1,0,0,0
1255,1263,2,2,0,0
1256,1044,2,12,0,0
1257,1298,3,6,0,0
1258,1278,2,6,0,0
1259,1265,1,0,0,0
1260,1436,3,12,0,0
1261,1094,4,32,0,0
1262,1229,3,74,0,0
1263,1453,3,16,0,0
1264,1219,2,4,0,0
1265,1427,2,4,0,0
1266,1261,3,8,0,0
1267,1264,1,0,0,0
1268,1525,1,0,0,0
1269,1298,1,0,0,0
1270,1134,1,0,0,0
1271,1275,1,0,0,0
1272,1285,1,0,0,0
1273,1312,1,0,0,0
1274,1262,1,0,0,0
1275,1262,3,72,0,0
1276,1284,1,0,0,0
1277,1303,3,44,0,0
1278,1251,2,8,0,0
1279,1325,2,8,0,0
1280,1314,6,1001,0,0
1281,1303,1,0,0,0
1282,1255,1,0,0,0
1283,1328,2,2,0,0
1284,1313,2,6,0,0
1285,1310,3,68,0,0
1286,1474,1,0,0,0
1287,1417,1,0,0,0
1288,1283,1,0,0,0
1289,1333,5,136,0,0
1290,1297,1,0,0,0
1291,1295,2,2,0,0
1292,1347,1,0,0,0
1293,1397,2,2,0,0
1294,1245,7,2281,0,0
1295,1285,3,66,0,0
1296,1071,2,4,0,0
1297,1228,2,6,0,0
1298,1401,3,8,0,0
1299,1278,1,0,0,0
1300,1310,1,0,0,0
1301,1329,1,0,0,0
1302,1363,1,0,0,0
1303,1324,3,46,0,0
1304,1593,3,16,0,0
1305,1245,1,0,0,0
1306,1348,1,0,0,0
1307,1277,1,0,0,0
1308,1266,3,6,0,0
1309,1266,1,0,0,0
1310,1275,3,70,0,0
1311,1393,1,0,0,0
1312,1506,6,1011,0,0
1313,1332,2,8,0,0
1314,1337,6,1003,0,0
1315,1312,6,1009,0,0
1316,1349,1,0,0,0
1317,1308,2,2,0,0
1318,1453,1,0,0,0
1319,1510,1,0,0,0
1320,1360,1,0,0,0
1321,1359,1,0,0,0
1322,1594,1,0,0,0
1323,1328,1,0,0,0
1324,1352,3,50,0,0
1325,1295,3,62,0,0
1326,1370,1,0,0,0
1327,1264,2,2,0,0
1328,1447,2,4,0,0
1329,1308,2,2,0,0
1330,1351,1,0,0,0
1331,1468,1,0,0,0
1332,1256,2,10,0,0
1333,1555,5,138,0,0
1334,1329,1,0,0,0
1335,1442,1,0,0,0
1336,1327,1,0,0,0
1337,1315,6,1007,0,0
1338,1296,1,0,0,0
1339,1401,1,0,0,0
1340,1376,1,0,0,0
1341,1357,1,0,0,0
1342,1354,1,0,0,0
1343,1369,1,0,0,0
1344,1397,1,0,0,0
1345,1175,4,96,0,0
1346,1327,1,0,0,0
1347,1363,2,4,0,0
1348,1297,2,4,0,0
1349,1423,2,2,0,0
1350,1317,1,0,0,0
1351,1376,2,18,0,0
1352,1325,3,52,0,0
1353,1198,7,14566,0,0
1354,1365,2,32,0,0
1355,1445,1,0,0,0
1356,1392,1,0,0,0
1357,1434,2,8,0,0
1358,1506,2,2,0,0
1359,1351,2,16,0,0
1360,1296,2,2,0,0
1361,1349,1,0,0,0
1362,1424,1,0,0,0
1363,1357,2,6,0,0
1364,1345,1,0,0,0
1365,1603,3,124,0,0
1366,1367,1,0,0,0
1367,1324,2,2,0,0
1368,1451,1,0,0,0
1369,1347,2,2,0,0
1370,1359,2,14,0,0
1371,1438,1,0,0,0
1372,1500,2,2,0,0
1373,1408,1,0,0,0
1374,1313,1,0,0,0
1375,1294,1,0,0,0
1376,1381,2,20,0,0
1377,1393,1,0,0,0
1378,1383,1,0,0,0
1379,1474,1,0,0,0
1380,1403,1,0,0,0
1381,1411,2,22,0,0
1382,1497,1,0,0,0
1383,1348,2,2,0,0
1384,1352,1,0,0,0
1385,1409,1,0,0,0
1386,1699,1,0,0,0
1387,1404,1,0,0,0
1388,1436,1,0,0,0
1389,1426,1,0,0,0
1390,1369,1,0,0,0
1391,1435,1,0,0,0
1392,1370,2,12,0,0
1393,1410,2,2,0,0
1394,1367,1,0,0,0
1395,1383,1,0,0,0
1396,1422,1,0,0,0
1397,1442,2,4,0,0
1398,1406,1,0,0,0
1399,1433,1,0,0,0
1400,1542,3,6,0,0
1401,1424,3,10,0,0
1402,1550,1,0,0,0
1403,1258,2,4,0,0
1404,1437,2,2,0,0
1405,1410,1,0,0,0
1406,1173,2,4,0,0
1407,1417,1,0,0,0
1408,1400,2,2,0,0
1409,1427,2,4,0,0
1410,1438,2,4,0,0
1411,1433,2,24,0,0
1412,1510,2,2,0,0
1413,1412,1,0,0,0
1414,1404,1,0,0,0
1415,1500,1,0,0,0
1416,1452,1,0,0,0
1417,1678,2,2,0,0
1418,1448,2,2,0,0
1419,1423,1,0,0,0
1420,1392,2,10,0,0
1421,1422,1,0,0,0
1422,1426,2,2,0,0
1423,1585,2,4,0,0
1424,1622,3,12,0,0
1425,1440,1,0,0,0
1426,1441,2,4,0,0
1427,1502,3,10,0,0
1428,1445,1,0,0,0
1429,1457,1,0,0,0
1430,1418,1,0,0,0
1431,1381,1,0,0,0
1432,1411,1,0,0,0
1433,1476,2,26,0,0
1434,1435,3,14,0,0
1435,1576,3,16,0,0
1436,1591,3,14,0,0
1437,1284,2,4,0,0
1438,1509,2,6,0,0
1439,1437,1,0,0,0
1440,1294,7,2279,0,0
1441,1444,2,6,0,0
1442,1786,2,6,0,0
1443,1534,1,0,0,0
1444,1420,2,8,0,0
1445,1590,2,2,0,0
1446,1489,1,0,0,0
1447,1261,3,22,0,0
1448,1477,2,4,0,0
1449,1489,1,0,0,0
1450,1360,1,0,0,0
1451,1563,2,2,0,0
1452,1440,7,2277,0,0
1453,1459,3,18,0,0
1454,1589,1,0,0,0
1455,1420,1,0,0,0
1456,1317,1,0,0,0
1457,1468,2,4,0,0
1458,1480,1,0,0,0
1459,1491,4,36,0,0
1460,1477,1,0,0,0
1461,1502,1,0,0,0
1462,1498,1,0,0,0
1463,1577,1,0,0,0
1464,1444,1,0,0,0
1465,1526,2,14,0,0
1466,1354,2,30,0,0
1467,1441,1,0,0,0
1468,1509,2,6,0,0
1469,1466,1,0,0,0
1470,1568,1,0,0,0
1471,1573,1,0,0,0
1472,1551,1,0,0,0
1473,1448,1,0,0,0
1474,1587,2,2,0,0
1475,1495,1,0,0,0
1476,1466,2,28,0,0
1477,1547,2,6,0,0
1478,1578,1,0,0,0
1479,1353,7,14564,0,0
1480,1434,2,4,0,0
1481,1588,1,0,0,0
1482,1452,7,2275,0,0
1483,1508,1,0,0,0
1484,1345,4,94,0,0
1485,1535,1,0,0,0
1486,1536,1,0,0,0
1487,1516,1,0,0,0
1488,1541,1,0,0,0
1489,1656,2,2,0,0
1490,1530,1,0,0,0
1491,1585,4,38,0,0
1492,1459,3,16,0,0
1493,1465,2,12,0,0
1494,1554,1,0,0,0
1495,1484,4,90,0,0
1496,1785,1,0,0,0
1497,1447,3,16,0,0
1498,1493,2,10,0,0
1499,1332,1,0,0,0
1500,1527,2,4,0,0
1501,1594,1,0,0,0
1502,1874,3,12,0,0
1503,1525,1,0,0,0
1504,1925,1,0,0,0
1505,1750,1,0,0,0
1506,1558,6,1015,0,0
1507,1406,2,2,0,0
1508,1480,2,2,0,0
1509,1513,3,14,0,0
1510,1572,2,4,0,0
1511,1543,1,0,0,0
1512,1571,1,0,0,0
1513,1534,3,16,0,0
1514,1492,3,14,0,0
1515,1498,2,8,0,0
1516,1482,7,2273,0,0
1517,1576,1,0,0,0
1518,1710,1,0,0,0
1519,1569,1,0,0,0
1520,1580,1,0,0,0
1521,1714,1,0,0,0
1522,1541,1,0,0,0
1523,1476,1,0,0,0
1524,1529,1,0,0,0
1525,1558,2,2,0,0
1526,1563,2,16,0,0
1527,1551,2,6,0,0
1528,1484,2,2,0,0
1529,1536,2,2,0,0
1530,1515,2,6,0,0
1531,1588,1,0,0,0
1532,1515,1,0,0,0
1533,1508,1,0,0,0
1534,1538,3,18,0,0
1535,1403,2,2,0,0
1536,1546,2,4,0,0
1537,1493,1,0,0,0
1538,1550,3,20,0,0
1539,1528,1,0,0,0
1540,1529,1,0,0,0
1541,1569,2,2,0,0
1542,1616,3,8,0,0
1543,1614,2,2,0,0
1544,1603,1,0,0,0
1545,1492,1,0,0,0
1546,1571,2,6,0,0
1547,1570,2,8,0,0
1548,1543,1,0,0,0
1549,1937,1,0,0,0
1550,1655,3,22,0,0
1551,1572,2,8,0,0
1552,1546,1,0,0,0
1553,1482,1,0,0,0
1554,1564,2,2,0,0
1555,1699,5,146,0,0
1556,1554,1,0,0,0
1557,1507,1,0,0,0
1558,1854,6,1019,0,0
1559,1748,1,0,0,0
1560,1602,1,0,0,0
1561,1779,1,0,0,0
1562,1592,1,0,0,0
1563,1629,3,20,0,0
1564,1574,2,4,0,0
1565,1513,1,0,0,0
1566,1528,1,0,0,0
1567,1568,1,0,0,0
1568,1587,2,2,0,0
1569,1578,2,4,0,0
1570,1514,3,12,0,0
1571,1589,2,8,0,0
1572,1669,3,14,0,0
1573,1673,2,2,0,0
1574,1497,3,14,0,0
1575,1538,1,0,0,0
1576,1654,3,18,0,0
1577,1530,2,4,0,0
1578,1657,2,6,0,0
1579,1762,1,0,0,0
1580,1701,2,4,0,0
1581,1697,1,0,0,0
1582,1715,1,0,0,0
1583,1592,1,0,0,0
1584,1618,1,0,0,0
1585,1590,4,44,0,0
1586,1605,1,0,0,0
1587,1599,3,6,0,0
1588,1651,2,2,0,0
1589,1621,2,10,0,0
1590,1631,4,48,0,0
1591,1495,4,88,0,0
1592,1580,2,2,0,0
1593,1638,3,18,0,0
1594,1669,2,2,0,0
1595,1535,1,0,0,0
1596,1658,1,0,0,0
1597,1622,1,0,0,0
1598,1657,1,0,0,0
1599,1822,4,22,0,0
1600,1700,1,0,0,0
1601,1507,1,0,0,0
1602,1613,2,16,0,0
1603,1744,3,126,0,0
1604,1753,1,0,0,0
1605,1577,2,2,0,0
1606,1526,1,0,0,0
1607,1613,1,0,0,0
1608,1628,1,0,0,0
1609,1614,1,0,0,0
1610,1712,1,0,0,0
1611,1516,7,2271,0,0
1612,1611,1,0,0,0
1613,1653,2,18,0,0
1614,1648,2,4,0,0
1615,1591,4,72,0,0
1616,1638,3,10,0,0
1617,1663,1,0,0,0
1618,1602,2,14,0,0
1619,1547,1,0,0,0
1620,1697,1,0,0,0
1621,1618,2,12,0,0
1622,1599,3,14,0,0
1623,1858,1,0,0,0
1624,1605,1,0,0,0
1625,1640,1,0,0,0
1626,1678,1,0,0,0
1627,1353,1,0,0,0
1628,1672,4,32,0,0
1629,1756,3,22,0,0
1630,1707,1,0,0,0
1631,1682,4,60,0,0
1632,1703,1,0,0,0
1633,1643,1,0,0,0
1634,1514,1,0,0,0
1635,1593,1,0,0,0
1636,1654,1,0,0,0
1637,1629,1,0,0,0
1638,1628,4,30,0,0
1639,1673,1,0,0,0
1640,1457,2,2,0,0
1641,1928,1,0,0,0
1642,1611,7,2269,0,0
1643,1676,3,8,0,0
1644,1645,1,0,0,0
1645,1570,2,2,0,0
1646,1621,1,0,0,0
1647,1765,1,0,0,0
1648,1707,2,6,0,0
1649,1718,1,0,0,0
1650,1720,1,0,0,0
1651,1663,3,24,0,0
1652,1750,1,0,0,0
1653,1651,2,20,0,0
1654,1683,3,20,0,0
1655,1479,7,14558,0,0
1656,1685,3,12,0,0
1657,1674,2,8,0,0
1658,1790,2,2,0,0
1659,1642,1,0,0,0
1660,1573,1,0,0,0
1661,1564,1,0,0,0
1662,1679,1,0,0,0
1663,1730,3,26,0,0
1664,1674,1,0,0,0
1665,1740,1,0,0,0
1666,1709,1,0,0,0
1667,1648,1,0,0,0
1668,1701,1,0,0,0
1669,1714,3,18,0,0
1670,1645,1,0,0,0
1671,1676,1,0,0,0
1672,1925,4,34,0,0
1673,1679,2,4,0,0
1674,1706,2,10,0,0
1675,1677,1,0,0,0
1676,1631,3,10,0,0
1677,1656,2,8,0,0
1678,1705,2,4,0,0
1679,1693,2,6,0,0
1680,1615,1,0,0,0
1681,1658,1,0,0,0
1682,1615,4,70,0,0
1683,1691,4,54,0,0
1684,1835,1,0,0,0
1685,1716,3,14,0,0
1686,1786,1,0,0,0
1687,1773,1,0,0,0
1688,1728,1,0,0,0
1689,1719,1,0,0,0
1690,1653,1,0,0,0
1691,1775,4,56,0,0
1692,1789,1,0,0,0
1693,1782,2,8,0,0
1694,1792,1,0,0,0
1695,1719,1,0,0,0
1696,1693,1,0,0,0
1697,1921,2,2,0,0
1698,1685,1,0,0,0
1699,1772,5,148,0,0
1700,1683,3,32,0,0
1701,1677,2,6,0,0
1702,1725,1,0,0,0
1703,1700,3,30,0,0
1704,1705,1,0,0,0
1705,1784,2,6,0,0
1706,1703,3,28,0,0
1707,1710,2,8,0,0
1708,1711,1,0,0,0
1709,1712,2,2,0,0
1710,1911,2,10,0,0
1711,1555,2,6,0,0
1712,1479,2,4,0,0
1713,1834,1,0,0,0
1714,1809,3,20,0,0
1715,1655,7,14534,0,0
1716,1706,3,16,0,0
1717,1726,1,0,0,0
1718,1745,3,44,0,0
1719,1771,2,2,0,0
1720,1783,3,48,0,0
1721,1791,1,0,0,0
1722,1775,1,0,0,0
1723,1726,1,0,0,0
1724,1761,1,0,0,0
1725,1765,2,2,0,0
1726,1809,2,2,0,0
1727,1756,1,0,0,0
1728,1793,2,2,0,0
1729,1741,1,0,0,0
1730,1718,3,42,0,0
1731,1728,1,0,0,0
1732,1740,1,0,0,0
1733,1408,1,0,0,0
1734,1709,1,0,0,0
1735,1753,1,0,0,0
1736,1952,1,0,0,0
1737,1725,1,0,0,0
1738,1640,1,0,0,0
1739,1768,1,0,0,0
1740,1840,2,2,0,0
1741,1749,6,1397,0,0
1742,1754,1,0,0,0
1743,1864,1,0,0,0
1744,1767,4,178,0,0
1745,1720,3,46,0,0
1746,1861,1,0,0,0
1747,1748,1,0,0,0
1748,1770,2,2,0,0
1749,1642,7,2267,0,0
1750,1772,2,2,0,0
1751,1771,1,0,0,0
1752,1781,1,0,0,0
1753,1784,2,2,0,0
1754,1711,2,4,0,0
1755,1798,1,0,0,0
1756,1785,3,24,0,0
1757,1762,1,0,0,0
1758,1715,7,14532,0,0
1759,1854,1,0,0,0
1760,1643,3,6,0,0
1761,1766,2,12,0,0
1762,2145,2,2,0,0
1763,1868,1,0,0,0
1764,1716,1,0,0,0
1765,1840,2,4,0,0
1766,1730,2,14,0,0
1767,1996,4,180,0,0
1768,1791,2,4,0,0
1769,1781,1,0,0,0
1770,2323,3,50,0,0
1771,1805,2,4,0,0
1772,1884,5,152,0,0
1773,1863,2,10,0,0
1774,1825,1,0,0,0
1775,1787,4,58,0,0
1776,1884,1,0,0,0
1777,1782,1,0,0,0
1778,1821,1,0,0,0
1779,1822,2,12,0,0
1780,1848,1,0,0,0
1781,1797,2,2,0,0
1782,1779,2,10,0,0
1783,1744,3,50,0,0
1784,1848,3,10,0,0
1785,1814,3,26,0,0
1786,1773,2,8,0,0
1787,1882,4,60,0,0
1788,1749,6,868,0,0
1789,1770,3,46,0,0
1790,1741,6,1395,0,0
1791,1798,2,6,0,0
1792,1768,2,2,0,0
1793,1851,3,6,0,0
1794,1835,1,0,0,0
1795,1761,2,10,0,0
1796,1814,1,0,0,0
1797,1833,2,4,0,0
1798,1795,2,8,0,0
1799,1826,1,0,0,0
1800,1767,1,0,0,0
1801,1792,1,0,0,0
1802,1833,1,0,0,0
1803,1745,1,0,0,0
1804,1760,2,2,0,0
1805,1758,7,14528,0,0
1806,1821,1,0,0,0
1807,1783,1,0,0,0
1808,1691,1,0,0,0
1809,1856,3,24,0,0
1810,1836,1,0,0,0
1811,1826,1,0,0,0
1812,1852,1,0,0,0
1813,1817,1,0,0,0
1814,1817,3,28,0,0
1815,1797,1,0,0,0
1816,1827,1,0,0,0
1817,1861,3,30,0,0
1818,1788,1,0,0,0
1819,1789,3,44,0,0
1820,1844,1,0,0,0
1821,1837,2,2,0,0
1822,1877,4,36,0,0
1823,1787,1,0,0,0
1824,1804,1,0,0,0
1825,1793,2,2,0,0
1826,1758,2,2,0,0
1827,1805,7,14522,0,0
1828,1834,1,0,0,0
1829,1844,1,0,0,0
1830,1918,1,0,0,0
1831,1766,1,0,0,0
1832,1788,6,866,0,0
1833,1881,2,6,0,0
1834,1880,2,2,0,0
1835,1880,2,2,0,0
1836,1849,2,4,0,0
1837,1682,3,8,0,0
1838,2063,1,0,0,0
1839,1871,1,0,0,0
1840,1882,3,8,0,0
1841,1856,1,0,0,0
1842,1921,1,0,0,0
1843,1672,1,0,0,0
1844,1866,2,2,0,0
1845,1846,1,0,0,0
1846,1836,2,2,0,0
1847,1853,1,0,0,0
1848,1852,3,12,0,0
1849,1956,6,1369,0,0
1850,1825,1,0,0,0
1851,1574,3,8,0,0
1852,1924,3,14,0,0
1853,1754,2,2,0,0
1854,1865,6,1021,0,0
1855,1904,1,0,0,0
1856,1863,3,26,0,0
1857,1877,6,1267,0,0
1858,1874,3,40,0,0
1859,2059,1,0,0,0
1860,1946,1,0,0,0
1861,1871,3,32,0,0
1862,1866,1,0,0,0
1863,1858,3,38,0,0
1864,1879,3,40,0,0
1865,1857,6,1023,0,0
1866,1905,2,4,0,0
1867,2000,1,0,0,0
1868,1923,4,56,0,0
1869,1804,1,0,0,0
1870,1901,1,0,0,0
1871,1878,3,34,0,0
1872,1881,1,0,0,0
1873,1846,1,0,0,0
1874,1868,4,54,0,0
1875,1819,1,0,0,0
1876,1837,2,4,0,0
1877,2030,6,1305,0,0
1878,1864,3,38,0,0
1879,1819,3,42,0,0
1880,1916,3,6,0,0
1881,1940,2,8,0,0
1882,1916,4,70,0,0
1883,1760,2,2,0,0
1884,2001,5,154,0,0
1885,1827,7,14520,0,0
1886,1878,2,2,0,0
1887,1879,1,0,0,0
1888,1919,1,0,0,0
1889,1886,1,0,0,0
1890,1918,1,0,0,0
1891,1901,1,0,0,0
1892,1795,1,0,0,0
1893,1924,1,0,0,0
1894,1616,1,0,0,0
1895,1886,1,0,0,0
1896,2289,1,0,0,0
1897,1883,1,0,0,0
1898,1865,1,0,0,0
1899,1988,1,0,0,0
1900,1885,7,14516,0,0
1901,1917,2,2,0,0
1902,1922,1,0,0,0
1903,2153,1,0,0,0
1904,1970,2,2,0,0
1905,1900,3,18,0,0
1906,1851,1,0,0,0
1907,1904,1,0,0,0
1908,1911,1,0,0,0
1909,1943,1,0,0,0
1910,1978,1,0,0,0
1911,1930,2,12,0,0
1912,2142,5,340,0,0
1913,1883,1,0,0,0
1914,2020,1,0,0,0
1915,1922,1,0,0,0
1916,1946,4,78,0,0
1917,2010,2,4,0,0
1918,2037,2,2,0,0
1919,1944,2,2,0,0
1920,1919,1,0,0,0
1921,1984,2,4,0,0
1922,1968,2,2,0,0
1923,1950,4,58,0,0
1924,2022,3,16,0,0
1925,1952,4,36,0,0
1926,1917,1,0,0,0
1927,1988,1,0,0,0
1928,1964,4,76,0,0
1929,1992,6,1383,0,0
1930,1970,2,14,0,0
1931,1957,1,0,0,0
1932,1905,2,12,0,0
1933,2083,1,0,0,0
1934,1542,1,0,0,0
1935,1930,1,0,0,0
1936,1876,1,0,0,0
1937,1928,4,74,0,0
1938,2155,1,0,0,0
1939,1929,6,1381,0,0
1940,1965,2,10,0,0
1941,1876,2,2,0,0
1942,2052,1,0,0,0
1943,2011,2,2,0,0
1944,1832,3,6,0,0
1945,1923,1,0,0,0
1946,2018,4,80,0,0
1947,1941,1,0,0,0
1948,1912,1,0,0,0
1949,1932,1,0,0,0
1950,2031,5,274,0,0
1951,1857,5,242,0,0
1952,2130,4,38,0,0
1953,1944,2,2,0,0
1954,1943,1,0,0,0
1955,2047,1,0,0,0
1956,2047,6,1371,0,0
1957,1832,6,858,0,0
1958,1990,1,0,0,0
1959,1929,1,0,0,0
1960,2030,1,0,0,0
1961,1976,1,0,0,0
1962,2025,1,0,0,0
1963,2152,1,0,0,0
1964,2147,4,82,0,0
1965,2100,2,12,0,0
1966,1951,2,2,0,0
1967,2002,1,0,0,0
1968,1790,6,1391,0,0
1969,2032,1,0,0,0
1970,1976,3,18,0,0
1971,1937,4,72,0,0
1972,1983,1,0,0,0
1973,1965,1,0,0,0
1974,1966,1,0,0,0
1975,1978,1,0,0,0
1976,2025,3,20,0,0
1977,2063,1,0,0,0
1978,1995,2,2,0,0
1979,2022,1,0,0,0
1980,2137,1,0,0,0
1981,1966,1,0,0,0
1982,1932,2,10,0,0
1983,1964,2,4,0,0
1984,2068,5,162,0,0
1985,2001,1,0,0,0
1986,2041,1,0,0,0
1987,1982,1,0,0,0
1988,2045,2,2,0,0
1989,1953,1,0,0,0
1990,2065,5,226,0,0
1991,1853,1,0,0,0
1992,1968,6,1387,0,0
1993,1940,1,0,0,0
1994,2064,1,0,0,0
1995,2020,3,8,0,0
1996,1990,5,224,0,0
1997,2199,1,0,0,0
1998,2010,1,0,0,0
1999,2014,1,0,0,0
2000,1971,2,2,0,0
2001,1984,5,156,0,0
2002,2007,2,6,0,0
2003,2037,1,0,0,0
2004,2073,1,0,0,0
2005,1912,5,338,0,0
2006,2000,1,0,0,0
2007,1982,2,8,0,0
2008,2180,1,0,0,0
2009,2052,1,0,0,0
2010,2018,2,6,0,0
2011,1995,2,4,0,0
2012,2034,5,236,0,0
2013,2082,1,0,0,0
2014,2005,2,2,0,0
2015,2005,5,334,0,0
2016,1900,7,14496,0,0
2017,2060,1,0,0,0
2018,2045,4,88,0,0
2019,2011,1,0,0,0
2020,2027,3,10,0,0
2021,2041,1,0,0,0
2022,2033,3,18,0,0
2023,2016,7,14480,0,0
2024,2128,1,0,0,0
2025,2062,3,22,0,0
2026,2012,1,0,0,0
2027,2060,3,12,0,0
2028,2031,1,0,0,0
2029,2135,1,0,0,0
2030,2074,6,1307,0,0
2031,2033,5,276,0,0
2032,2002,2,4,0,0
2033,2072,5,296,0,0
2034,1951,5,238,0,0
2035,2074,1,0,0,0
2036,2076,1,0,0,0
2037,2134,2,4,0,0
2038,2014,1,0,0,0
2039,2336,1,0,0,0
2040,1971,4,68,0,0
2041,2055,2,2,0,0
2042,2114,1,0,0,0
2043,1939,2,2,0,0
2044,2055,1,0,0,0
2045,2095,4,92,0,0
2046,1992,2,2,0,0
2047,2053,6,1373,0,0
2048,2040,4,66,0,0
2049,2027,1,0,0,0
2050,2007,1,0,0,0
2051,2046,1,0,0,0
2052,2078,2,2,0,0
2053,2069,6,1375,0,0
2054,2023,7,14478,0,0
2055,2062,2,4,0,0
2056,2083,1,0,0,0
2057,2077,1,0,0,0
2058,2043,1,0,0,0
2059,2321,2,2,0,0
2060,2111,3,14,0,0
2061,1849,6,1363,0,0
2062,2064,3,28,0,0
2063,2345,2,2,0,0
2064,2138,3,30,0,0
2065,2012,5,234,0,0
2066,2079,1,0,0,0
2067,2015,1,0,0,0
2068,1950,5,214,0,0
2069,1939,6,1377,0,0
2070,2095,1,0,0,0
2071,2081,1,0,0,0
2072,2075,5,300,0,0
2073,2082,2,2,0,0
2074,2085,6,1309,0,0
2075,2015,5,332,0,0
2076,2147,2,2,0,0
2077,2142,2,2,0,0
2078,2137,2,4,0,0
2079,2102,2,2,0,0
2080,2079,1,0,0,0
2081,2072,2,2,0,0
2082,2164,2,4,0,0
2083,2267,2,2,0,0
2084,2076,1,0,0,0
2085,2096,6,1359,0,0
2086,1996,4,42,0,0
2087,2190,1,0,0,0
2088,2104,1,0,0,0
2089,2077,1,0,0,0
2090,2115,1,0,0,0
2091,1956,1,0,0,0
2092,2226,1,0,0,0
2093,2081,1,0,0,0
2094,2073,1,0,0,0
2095,2115,4,94,0,0
2096,2061,6,1361,0,0
2097,2163,1,0,0,0
2098,2032,2,2,0,0
2099,2065,2,6,0,0
2100,2180,2,14,0,0
2101,2220,1,0,0,0
2102,2086,3,18,0,0
2103,2078,1,0,0,0
2104,2128,2,2,0,0
2105,2098,1,0,0,0
2106,1953,1,0,0,0
2107,2219,1,0,0,0
2108,2099,1,0,0,0
2109,2369,1,0,0,0
2110,2098,1,0,0,0
2111,2162,3,16,0,0
2112,2228,1,0,0,0
2113,2162,1,0,0,0
2114,2130,3,14,0,0
2115,2124,4,96,0,0
2116,2138,1,0,0,0
2117,2111,1,0,0,0
2118,2817,1,0,0,0
2119,2124,1,0,0,0
2120,2149,1,0,0,0
2121,2069,1,0,0,0
2122,2053,1,0,0,0
2123,2164,1,0,0,0
2124,2185,4,98,0,0
2125,2086,3,22,0,0
2126,2235,1,0,0,0
2127,2061,1,0,0,0
2128,2234,2,4,0,0
2129,2217,1,0,0,0
2130,2216,4,54,0,0
2131,2048,2,8,0,0
