number,mixture_collection,indiv,repunit,collection,PofZ,n_miss_loci,TF_YEAR_ID,FishID,QC_or_RR
23127,2017,KLYUTF17_0116,middle,Chandalar_R,2.89E-06,0,KLYUTF17,116,
23128,2017,KLYUTF17_0116,middle,Sheenjek_R,2.81E-06,0,KLYUTF17,116,
23129,2017,KLYUTF17_0116,middle,Coleen_R,7.56E-07,0,KLYUTF17,116,
23130,2017,KLYUTF17_0116,upper,Kandik_R,1.85E-06,0,KLYUTF17,116,
23131,2017,KLYUTF17_0116,upper,Chandindu_R,3.15E-07,0,KLYUTF17,116,
23132,2017,KLYUTF17_0116,upper,Klondike_R,6.51E-07,0,KLYUTF17,116,
23133,2017,KLYUTF17_0116,upper,Porcupine_R,0.000278296,0,KLYUTF17,116,
23134,2017,KLYUTF17_0116,upper,Stewart_R,0.512868241,0,KLYUTF17,116,
23135,2017,KLYUTF17_0116,upper,Mayo_R,0.001285323,0,KLYUTF17,116,
23136,2017,KLYUTF17_0116,upper,Pelly_R,0.000630494,0,KLYUTF17,116,
23137,2017,KLYUTF17_0116,upper,Blind_CK,0.000651804,0,KLYUTF17,116,
23138,2017,KLYUTF17_0116,upper,Tincup_Creek,0.000161469,0,KLYUTF17,116,
23139,2017,KLYUTF17_0116,upper,Yukon_R_Mainstem,0.003099269,0,KLYUTF17,116,
23140,2017,KLYUTF17_0116,upper,Tatchun_CK,0.003574562,0,KLYUTF17,116,
23141,2017,KLYUTF17_0116,upper,Nordenskiold_R,0.000819666,0,KLYUTF17,116,
23142,2017,KLYUTF17_0116,upper,Little_Salmon_R,0.000471036,0,KLYUTF17,116,
23143,2017,KLYUTF17_0116,upper,Big_Salmon_R,6.91E-05,0,KLYUTF17,116,
23144,2017,KLYUTF17_0116,upper,Nisutlin_R,0.023424812,0,KLYUTF17,116,
23145,2017,KLYUTF17_0116,upper,Teslin_R,0.232536608,0,KLYUTF17,116,
23146,2017,KLYUTF17_0116,upper,Morley_R,0.031979079,0,KLYUTF17,116,
23147,2017,KLYUTF17_0116,upper,Takhini_R,3.57E-06,0,KLYUTF17,116,
23148,2017,KLYUTF17_0116,upper,Whitehorse,0.001639772,0,KLYUTF17,116,
23149,2017,KLYUTF17_0117,lower,Andreafsky_R,2.27E-07,0,KLYUTF17,117,
23150,2017,KLYUTF17_0117,lower,Anvik_R,3.61E-06,0,KLYUTF17,117,
23151,2017,KLYUTF17_0117,lower,Nulato_R,1.94E-06,0,KLYUTF17,117,
23152,2017,KLYUTF17_0117,lower,Gisasa_R,0.001313553,0,KLYUTF17,117,
23153,2017,KLYUTF17_0117,lower,Kateel_R,0.000443493,0,KLYUTF17,117,
23154,2017,KLYUTF17_0117,lower,Tozitna_R,0.000774953,0,KLYUTF17,117,
23155,2017,KLYUTF17_0117,middle,S_Fk_Koyukuk_R,6.40E-05,0,KLYUTF17,117,
23156,2017,KLYUTF17_0117,middle,Henshaw_Creek,5.94E-06,0,KLYUTF17,117,
23157,2017,KLYUTF17_0117,middle,Kantishna_R,0.000343311,0,KLYUTF17,117,
23158,2017,KLYUTF17_0117,middle,Chatanika_R,1.33E-05,0,KLYUTF17,117,
23159,2017,KLYUTF17_0117,middle,Chena_R,3.91E-05,0,KLYUTF17,117,
23160,2017,KLYUTF17_0117,middle,Salcha_R,0.004675968,0,KLYUTF17,117,
23161,2017,KLYUTF17_0117,middle,Goodpaster_R,6.68E-06,0,KLYUTF17,117,
23162,2017,KLYUTF17_0117,middle,Beaver_Ck,0.010049325,0,KLYUTF17,117,
23163,2017,KLYUTF17_0117,middle,Chandalar_R,6.24E-06,0,KLYUTF17,117,
23164,2017,KLYUTF17_0117,middle,Sheenjek_R,5.64E-06,0,KLYUTF17,117,
23165,2017,KLYUTF17_0117,middle,Coleen_R,4.67E-05,0,KLYUTF17,117,
23166,2017,KLYUTF17_0117,upper,Kandik_R,3.36E-06,0,KLYUTF17,117,
23167,2017,KLYUTF17_0117,upper,Chandindu_R,8.72E-07,0,KLYUTF17,117,
23168,2017,KLYUTF17_0117,upper,Klondike_R,3.30E-06,0,KLYUTF17,117,
23169,2017,KLYUTF17_0117,upper,Porcupine_R,0.001004953,0,KLYUTF17,117,
23170,2017,KLYUTF17_0117,upper,Stewart_R,0.793658491,0,KLYUTF17,117,
23171,2017,KLYUTF17_0117,upper,Mayo_R,0.00243103,0,KLYUTF17,117,
23172,2017,KLYUTF17_0117,upper,Pelly_R,0.001136131,0,KLYUTF17,117,
23173,2017,KLYUTF17_0117,upper,Blind_CK,0.003619,0,KLYUTF17,117,
23174,2017,KLYUTF17_0117,upper,Tincup_Creek,0.002532319,0,KLYUTF17,117,
23175,2017,KLYUTF17_0117,upper,Yukon_R_Mainstem,0.007839235,0,KLYUTF17,117,
23176,2017,KLYUTF17_0117,upper,Tatchun_CK,0.001456777,0,KLYUTF17,117,
23177,2017,KLYUTF17_0117,upper,Nordenskiold_R,5.52E-05,0,KLYUTF17,117,
23178,2017,KLYUTF17_0117,upper,Little_Salmon_R,0.000907606,0,KLYUTF17,117,
23179,2017,KLYUTF17_0117,upper,Big_Salmon_R,0.000299129,0,KLYUTF17,117,
23180,2017,KLYUTF17_0117,upper,Nisutlin_R,4.79E-05,0,KLYUTF17,117,
23181,2017,KLYUTF17_0117,upper,Teslin_R,0.028467747,0,KLYUTF17,117,
23182,2017,KLYUTF17_0117,upper,Morley_R,8.85E-05,0,KLYUTF17,117,
23183,2017,KLYUTF17_0117,upper,Takhini_R,0.000238403,0,KLYUTF17,117,
23184,2017,KLYUTF17_0117,upper,Whitehorse,0.138416154,0,KLYUTF17,117,
23185,2017,KLYUTF17_0117qc,lower,Andreafsky_R,2.27E-07,0,KLYUTF17,117,qc
23186,2017,KLYUTF17_0117qc,lower,Anvik_R,3.61E-06,0,KLYUTF17,117,qc
23187,2017,KLYUTF17_0117qc,lower,Nulato_R,1.94E-06,0,KLYUTF17,117,qc
23188,2017,KLYUTF17_0117qc,lower,Gisasa_R,0.001313553,0,KLYUTF17,117,qc
23189,2017,KLYUTF17_0117qc,lower,Kateel_R,0.000443493,0,KLYUTF17,117,qc
23190,2017,KLYUTF17_0117qc,lower,Tozitna_R,0.000774953,0,KLYUTF17,117,qc
23191,2017,KLYUTF17_0117qc,middle,S_Fk_Koyukuk_R,6.40E-05,0,KLYUTF17,117,qc
23192,2017,KLYUTF17_0117qc,middle,Henshaw_Creek,5.94E-06,0,KLYUTF17,117,qc
23193,2017,KLYUTF17_0117qc,middle,Kantishna_R,0.000343311,0,KLYUTF17,117,qc
23194,2017,KLYUTF17_0117qc,middle,Chatanika_R,1.33E-05,0,KLYUTF17,117,qc
23195,2017,KLYUTF17_0117qc,middle,Chena_R,3.91E-05,0,KLYUTF17,117,qc
23196,2017,KLYUTF17_0117qc,middle,Salcha_R,0.004675968,0,KLYUTF17,117,qc
23197,2017,KLYUTF17_0117qc,middle,Goodpaster_R,6.68E-06,0,KLYUTF17,117,qc
23198,2017,KLYUTF17_0117qc,middle,Beaver_Ck,0.010049325,0,KLYUTF17,117,qc
23199,2017,KLYUTF17_0117qc,middle,Chandalar_R,6.24E-06,0,KLYUTF17,117,qc
23200,2017,KLYUTF17_0117qc,middle,Sheenjek_R,5.64E-06,0,KLYUTF17,117,qc
23201,2017,KLYUTF17_0117qc,middle,Coleen_R,4.67E-05,0,KLYUTF17,117,qc
23202,2017,KLYUTF17_0117qc,upper,Kandik_R,3.36E-06,0,KLYUTF17,117,qc
23203,2017,KLYUTF17_0117qc,upper,Chandindu_R,8.72E-07,0,KLYUTF17,117,qc
23204,2017,KLYUTF17_0117qc,upper,Klondike_R,3.30E-06,0,KLYUTF17,117,qc
23205,2017,KLYUTF17_0117qc,upper,Porcupine_R,0.001004953,0,KLYUTF17,117,qc
23206,2017,KLYUTF17_0117qc,upper,Stewart_R,0.793658491,0,KLYUTF17,117,qc
23207,2017,KLYUTF17_0117qc,upper,Mayo_R,0.00243103,0,KLYUTF17,117,qc
23208,2017,KLYUTF17_0117qc,upper,Pelly_R,0.001136131,0,KLYUTF17,117,qc
23209,2017,KLYUTF17_0117qc,upper,Blind_CK,0.003619,0,KLYUTF17,117,qc
23210,2017,KLYUTF17_0117qc,upper,Tincup_Creek,0.002532319,0,KLYUTF17,117,qc
23211,2017,KLYUTF17_0117qc,upper,Yukon_R_Mainstem,0.007839235,0,KLYUTF17,117,qc
23212,2017,KLYUTF17_0117qc,upper,Tatchun_CK,0.001456777,0,KLYUTF17,117,qc
23213,2017,KLYUTF17_0117qc,upper,Nordenskiold_R,5.52E-05,0,KLYUTF17,117,qc
23214,2017,KLYUTF17_0117qc,upper,Little_Salmon_R,0.000907606,0,KLYUTF17,117,qc
23215,2017,KLYUTF17_0117qc,upper,Big_Salmon_R,0.000299129,0,KLYUTF17,117,qc
23216,2017,KLYUTF17_0117qc,upper,Nisutlin_R,4.79E-05,0,KLYUTF17,117,qc
23217,2017,KLYUTF17_0117qc,upper,Teslin_R,0.028467747,0,KLYUTF17,117,qc
23218,2017,KLYUTF17_0117qc,upper,Morley_R,8.85E-05,0,KLYUTF17,117,qc
23219,2017,KLYUTF17_0117qc,upper,Takhini_R,0.000238403,0,KLYUTF17,117,qc
23220,2017,KLYUTF17_0117qc,upper,Whitehorse,0.138416154,0,KLYUTF17,117,qc
23221,2017,KLYUTF17_0118,lower,Andreafsky_R,0.000161535,0,KLYUTF17,118,
23222,2017,KLYUTF17_0118,lower,Anvik_R,0.000289992,0,KLYUTF17,118,
23223,2017,KLYUTF17_0118,lower,Nulato_R,0.000158458,0,KLYUTF17,118,
23224,2017,KLYUTF17_0118,lower,Gisasa_R,0.129738414,0,KLYUTF17,118,
23225,2017,KLYUTF17_0118,lower,Kateel_R,0.003663959,0,KLYUTF17,118,
23226,2017,KLYUTF17_0118,lower,Tozitna_R,0.04455435,0,KLYUTF17,118,
23227,2017,KLYUTF17_0118,middle,S_Fk_Koyukuk_R,0.005030724,0,KLYUTF17,118,
23228,2017,KLYUTF17_0118,middle,Henshaw_Creek,0.000841476,0,KLYUTF17,118,
23229,2017,KLYUTF17_0118,middle,Kantishna_R,0.032176556,0,KLYUTF17,118,
23230,2017,KLYUTF17_0118,middle,Chatanika_R,0.000948474,0,KLYUTF17,118,
23231,2017,KLYUTF17_0118,middle,Chena_R,0.003910528,0,KLYUTF17,118,
23232,2017,KLYUTF17_0118,middle,Salcha_R,0.347638022,0,KLYUTF17,118,
23233,2017,KLYUTF17_0118,middle,Goodpaster_R,0.00082666,0,KLYUTF17,118,
23234,2017,KLYUTF17_0118,middle,Beaver_Ck,0.396891112,0,KLYUTF17,118,
23235,2017,KLYUTF17_0118,middle,Chandalar_R,0.000688729,0,KLYUTF17,118,
23236,2017,KLYUTF17_0118,middle,Sheenjek_R,0.000859627,0,KLYUTF17,118,
23237,2017,KLYUTF17_0118,middle,Coleen_R,0.001105122,0,KLYUTF17,118,
23238,2017,KLYUTF17_0118,upper,Kandik_R,8.17E-05,0,KLYUTF17,118,
23239,2017,KLYUTF17_0118,upper,Chandindu_R,2.69E-05,0,KLYUTF17,118,
23240,2017,KLYUTF17_0118,upper,Klondike_R,0.00015427,0,KLYUTF17,118,
23241,2017,KLYUTF17_0118,upper,Porcupine_R,0.000337922,0,KLYUTF17,118,
23242,2017,KLYUTF17_0118,upper,Stewart_R,0.02744618,0,KLYUTF17,118,
23243,2017,KLYUTF17_0118,upper,Mayo_R,3.53E-05,0,KLYUTF17,118,
23244,2017,KLYUTF17_0118,upper,Pelly_R,0.000165716,0,KLYUTF17,118,
23245,2017,KLYUTF17_0118,upper,Blind_CK,0.000242166,0,KLYUTF17,118,
23246,2017,KLYUTF17_0118,upper,Tincup_Creek,1.73E-06,0,KLYUTF17,118,
23247,2017,KLYUTF17_0118,upper,Yukon_R_Mainstem,3.43E-05,0,KLYUTF17,118,
23248,2017,KLYUTF17_0118,upper,Tatchun_CK,0.000164555,0,KLYUTF17,118,
23249,2017,KLYUTF17_0118,upper,Nordenskiold_R,3.33E-05,0,KLYUTF17,118,
23250,2017,KLYUTF17_0118,upper,Little_Salmon_R,2.80E-05,0,KLYUTF17,118,
23251,2017,KLYUTF17_0118,upper,Big_Salmon_R,3.58E-06,0,KLYUTF17,118,
23252,2017,KLYUTF17_0118,upper,Nisutlin_R,1.07E-05,0,KLYUTF17,118,
23253,2017,KLYUTF17_0118,upper,Teslin_R,0.001247356,0,KLYUTF17,118,
23254,2017,KLYUTF17_0118,upper,Morley_R,4.58E-05,0,KLYUTF17,118,
23255,2017,KLYUTF17_0118,upper,Takhini_R,9.58E-07,0,KLYUTF17,118,
23256,2017,KLYUTF17_0118,upper,Whitehorse,0.000455956,0,KLYUTF17,118,
23257,2017,KLYUTF17_0120,lower,Andreafsky_R,6.80E-05,0,KLYUTF17,120,
23258,2017,KLYUTF17_0120,lower,Anvik_R,0.001774978,0,KLYUTF17,120,
23259,2017,KLYUTF17_0120,lower,Nulato_R,0.000235423,0,KLYUTF17,120,
23260,2017,KLYUTF17_0120,lower,Gisasa_R,0.46150213,0,KLYUTF17,120,
23261,2017,KLYUTF17_0120,lower,Kateel_R,0.002167471,0,KLYUTF17,120,
23262,2017,KLYUTF17_0120,lower,Tozitna_R,0.080338195,0,KLYUTF17,120,
23263,2017,KLYUTF17_0120,middle,S_Fk_Koyukuk_R,0.002282078,0,KLYUTF17,120,
23264,2017,KLYUTF17_0120,middle,Henshaw_Creek,9.36E-06,0,KLYUTF17,120,
23265,2017,KLYUTF17_0120,middle,Kantishna_R,0.06727889,0,KLYUTF17,120,
23266,2017,KLYUTF17_0120,middle,Chatanika_R,0.00055569,0,KLYUTF17,120,
23267,2017,KLYUTF17_0120,middle,Chena_R,0.000684188,0,KLYUTF17,120,
23268,2017,KLYUTF17_0120,middle,Salcha_R,0.057015545,0,KLYUTF17,120,
23269,2017,KLYUTF17_0120,middle,Goodpaster_R,0.000532282,0,KLYUTF17,120,
23270,2017,KLYUTF17_0120,middle,Beaver_Ck,0.297663851,0,KLYUTF17,120,
23271,2017,KLYUTF17_0120,middle,Chandalar_R,0.000846232,0,KLYUTF17,120,
23272,2017,KLYUTF17_0120,middle,Sheenjek_R,0.001085918,0,KLYUTF17,120,
23273,2017,KLYUTF17_0120,middle,Coleen_R,0.003099837,0,KLYUTF17,120,
23274,2017,KLYUTF17_0120,upper,Kandik_R,3.05E-05,0,KLYUTF17,120,
23275,2017,KLYUTF17_0120,upper,Chandindu_R,6.36E-07,0,KLYUTF17,120,
23276,2017,KLYUTF17_0120,upper,Klondike_R,1.33E-06,0,KLYUTF17,120,
23277,2017,KLYUTF17_0120,upper,Porcupine_R,0.000117207,0,KLYUTF17,120,
23278,2017,KLYUTF17_0120,upper,Stewart_R,0.01877138,0,KLYUTF17,120,
23279,2017,KLYUTF17_0120,upper,Mayo_R,0.000126898,0,KLYUTF17,120,
23280,2017,KLYUTF17_0120,upper,Pelly_R,0.000190103,0,KLYUTF17,120,
23281,2017,KLYUTF17_0120,upper,Blind_CK,0.000395654,0,KLYUTF17,120,
23282,2017,KLYUTF17_0120,upper,Tincup_Creek,0.002279225,0,KLYUTF17,120,
23283,2017,KLYUTF17_0120,upper,Yukon_R_Mainstem,3.80E-05,0,KLYUTF17,120,
23284,2017,KLYUTF17_0120,upper,Tatchun_CK,1.58E-05,0,KLYUTF17,120,
23285,2017,KLYUTF17_0120,upper,Nordenskiold_R,7.93E-06,0,KLYUTF17,120,
23286,2017,KLYUTF17_0120,upper,Little_Salmon_R,1.07E-05,0,KLYUTF17,120,
23287,2017,KLYUTF17_0120,upper,Big_Salmon_R,1.98E-06,0,KLYUTF17,120,
23288,2017,KLYUTF17_0120,upper,Nisutlin_R,5.17E-08,0,KLYUTF17,120,
23289,2017,KLYUTF17_0120,upper,Teslin_R,0.000411416,0,KLYUTF17,120,
23290,2017,KLYUTF17_0120,upper,Morley_R,1.31E-06,0,KLYUTF17,120,
23291,2017,KLYUTF17_0120,upper,Takhini_R,5.82E-07,0,KLYUTF17,120,
23292,2017,KLYUTF17_0120,upper,Whitehorse,0.000459115,0,KLYUTF17,120,
23293,2017,KLYUTF17_0121,lower,Andreafsky_R,1.25E-05,0,KLYUTF17,121,
23294,2017,KLYUTF17_0121,lower,Anvik_R,3.33E-05,0,KLYUTF17,121,
23295,2017,KLYUTF17_0121,lower,Nulato_R,7.92E-05,0,KLYUTF17,121,
23296,2017,KLYUTF17_0121,lower,Gisasa_R,0.058650283,0,KLYUTF17,121,
23297,2017,KLYUTF17_0121,lower,Kateel_R,0.003153847,0,KLYUTF17,121,
23298,2017,KLYUTF17_0121,lower,Tozitna_R,0.016337624,0,KLYUTF17,121,
23299,2017,KLYUTF17_0121,middle,S_Fk_Koyukuk_R,1.74E-05,0,KLYUTF17,121,
23300,2017,KLYUTF17_0121,middle,Henshaw_Creek,1.84E-06,0,KLYUTF17,121,
23301,2017,KLYUTF17_0121,middle,Kantishna_R,0.004113052,0,KLYUTF17,121,
23302,2017,KLYUTF17_0121,middle,Chatanika_R,1.73E-05,0,KLYUTF17,121,
23303,2017,KLYUTF17_0121,middle,Chena_R,1.04E-05,0,KLYUTF17,121,
23304,2017,KLYUTF17_0121,middle,Salcha_R,0.003824576,0,KLYUTF17,121,
23305,2017,KLYUTF17_0121,middle,Goodpaster_R,6.01E-06,0,KLYUTF17,121,
23306,2017,KLYUTF17_0121,middle,Beaver_Ck,0.019931606,0,KLYUTF17,121,
23307,2017,KLYUTF17_0121,middle,Chandalar_R,9.29E-05,0,KLYUTF17,121,
23308,2017,KLYUTF17_0121,middle,Sheenjek_R,0.000122518,0,KLYUTF17,121,
23309,2017,KLYUTF17_0121,middle,Coleen_R,1.40E-05,0,KLYUTF17,121,
23310,2017,KLYUTF17_0121,upper,Kandik_R,7.17E-06,0,KLYUTF17,121,
23311,2017,KLYUTF17_0121,upper,Chandindu_R,3.87E-06,0,KLYUTF17,121,
23312,2017,KLYUTF17_0121,upper,Klondike_R,1.67E-06,0,KLYUTF17,121,
23313,2017,KLYUTF17_0121,upper,Porcupine_R,0.00025922,0,KLYUTF17,121,
23314,2017,KLYUTF17_0121,upper,Stewart_R,0.056557048,0,KLYUTF17,121,
23315,2017,KLYUTF17_0121,upper,Mayo_R,0.000711724,0,KLYUTF17,121,
23316,2017,KLYUTF17_0121,upper,Pelly_R,5.90E-05,0,KLYUTF17,121,
23317,2017,KLYUTF17_0121,upper,Blind_CK,7.62E-05,0,KLYUTF17,121,
23318,2017,KLYUTF17_0121,upper,Tincup_Creek,2.21E-05,0,KLYUTF17,121,
23319,2017,KLYUTF17_0121,upper,Yukon_R_Mainstem,0.01691002,0,KLYUTF17,121,
23320,2017,KLYUTF17_0121,upper,Tatchun_CK,0.012637294,0,KLYUTF17,121,
23321,2017,KLYUTF17_0121,upper,Nordenskiold_R,0.002217339,0,KLYUTF17,121,
23322,2017,KLYUTF17_0121,upper,Little_Salmon_R,0.002157956,0,KLYUTF17,121,
23323,2017,KLYUTF17_0121,upper,Big_Salmon_R,0.000237011,0,KLYUTF17,121,
23324,2017,KLYUTF17_0121,upper,Nisutlin_R,0.004880905,0,KLYUTF17,121,
23325,2017,KLYUTF17_0121,upper,Teslin_R,0.786164885,0,KLYUTF17,121,
23326,2017,KLYUTF17_0121,upper,Morley_R,0.007463575,0,KLYUTF17,121,
23327,2017,KLYUTF17_0121,upper,Takhini_R,0.000110434,0,KLYUTF17,121,
23328,2017,KLYUTF17_0121,upper,Whitehorse,0.003104296,0,KLYUTF17,121,
23329,2017,KLYUTF17_0122,lower,Andreafsky_R,2.60E-05,0,KLYUTF17,122,
23330,2017,KLYUTF17_0122,lower,Anvik_R,3.07E-05,0,KLYUTF17,122,
23331,2017,KLYUTF17_0122,lower,Nulato_R,1.06E-05,0,KLYUTF17,122,
23332,2017,KLYUTF17_0122,lower,Gisasa_R,0.003612317,0,KLYUTF17,122,
23333,2017,KLYUTF17_0122,lower,Kateel_R,0.000229683,0,KLYUTF17,122,
23334,2017,KLYUTF17_0122,lower,Tozitna_R,0.004956214,0,KLYUTF17,122,
23335,2017,KLYUTF17_0122,middle,S_Fk_Koyukuk_R,0.001496604,0,KLYUTF17,122,
23336,2017,KLYUTF17_0122,middle,Henshaw_Creek,0.00012042,0,KLYUTF17,122,
23337,2017,KLYUTF17_0122,middle,Kantishna_R,0.008841577,0,KLYUTF17,122,
23338,2017,KLYUTF17_0122,middle,Chatanika_R,0.001210375,0,KLYUTF17,122,
23339,2017,KLYUTF17_0122,middle,Chena_R,0.003354819,0,KLYUTF17,122,
23340,2017,KLYUTF17_0122,middle,Salcha_R,0.969702832,0,KLYUTF17,122,
23341,2017,KLYUTF17_0122,middle,Goodpaster_R,0.001196709,0,KLYUTF17,122,
23342,2017,KLYUTF17_0122,middle,Beaver_Ck,0.005168136,0,KLYUTF17,122,
23343,2017,KLYUTF17_0122,middle,Chandalar_R,4.50E-06,0,KLYUTF17,122,
23344,2017,KLYUTF17_0122,middle,Sheenjek_R,1.38E-05,0,KLYUTF17,122,
23345,2017,KLYUTF17_0122,middle,Coleen_R,1.52E-08,0,KLYUTF17,122,
23346,2017,KLYUTF17_0122,upper,Kandik_R,9.06E-08,0,KLYUTF17,122,
23347,2017,KLYUTF17_0122,upper,Chandindu_R,4.00E-08,0,KLYUTF17,122,
23348,2017,KLYUTF17_0122,upper,Klondike_R,9.17E-08,0,KLYUTF17,122,
23349,2017,KLYUTF17_0122,upper,Porcupine_R,1.16E-07,0,KLYUTF17,122,
23350,2017,KLYUTF17_0122,upper,Stewart_R,2.21E-05,0,KLYUTF17,122,
23351,2017,KLYUTF17_0122,upper,Mayo_R,1.27E-07,0,KLYUTF17,122,
23352,2017,KLYUTF17_0122,upper,Pelly_R,7.16E-08,0,KLYUTF17,122,
23353,2017,KLYUTF17_0122,upper,Blind_CK,5.67E-08,0,KLYUTF17,122,
23354,2017,KLYUTF17_0122,upper,Tincup_Creek,1.90E-12,0,KLYUTF17,122,
23355,2017,KLYUTF17_0122,upper,Yukon_R_Mainstem,1.17E-08,0,KLYUTF17,122,
23356,2017,KLYUTF17_0122,upper,Tatchun_CK,3.80E-08,0,KLYUTF17,122,
23357,2017,KLYUTF17_0122,upper,Nordenskiold_R,1.05E-08,0,KLYUTF17,122,
23358,2017,KLYUTF17_0122,upper,Little_Salmon_R,4.70E-09,0,KLYUTF17,122,
23359,2017,KLYUTF17_0122,upper,Big_Salmon_R,1.16E-09,0,KLYUTF17,122,
23360,2017,KLYUTF17_0122,upper,Nisutlin_R,1.21E-08,0,KLYUTF17,122,
23361,2017,KLYUTF17_0122,upper,Teslin_R,1.67E-06,0,KLYUTF17,122,
23362,2017,KLYUTF17_0122,upper,Morley_R,2.41E-07,0,KLYUTF17,122,
23363,2017,KLYUTF17_0122,upper,Takhini_R,1.96E-11,0,KLYUTF17,122,
23364,2017,KLYUTF17_0122,upper,Whitehorse,1.76E-08,0,KLYUTF17,122,
23365,2017,KLYUTF17_0123,lower,Andreafsky_R,4.62E-07,0,KLYUTF17,123,
23366,2017,KLYUTF17_0123,lower,Anvik_R,4.88E-07,0,KLYUTF17,123,
23367,2017,KLYUTF17_0123,lower,Nulato_R,2.96E-06,0,KLYUTF17,123,
23368,2017,KLYUTF17_0123,lower,Gisasa_R,0.003623109,0,KLYUTF17,123,
23369,2017,KLYUTF17_0123,lower,Kateel_R,9.27E-05,0,KLYUTF17,123,
23370,2017,KLYUTF17_0123,lower,Tozitna_R,0.042816062,0,KLYUTF17,123,
23371,2017,KLYUTF17_0123,middle,S_Fk_Koyukuk_R,0.000447106,0,KLYUTF17,123,
23372,2017,KLYUTF17_0123,middle,Henshaw_Creek,0.000584221,0,KLYUTF17,123,
23373,2017,KLYUTF17_0123,middle,Kantishna_R,0.032193028,0,KLYUTF17,123,
23374,2017,KLYUTF17_0123,middle,Chatanika_R,0.000322181,0,KLYUTF17,123,
23375,2017,KLYUTF17_0123,middle,Chena_R,0.00325685,0,KLYUTF17,123,
23376,2017,KLYUTF17_0123,middle,Salcha_R,0.31491542,0,KLYUTF17,123,
23377,2017,KLYUTF17_0123,middle,Goodpaster_R,0.000167397,0,KLYUTF17,123,
23378,2017,KLYUTF17_0123,middle,Beaver_Ck,0.417601235,0,KLYUTF17,123,
23379,2017,KLYUTF17_0123,middle,Chandalar_R,0.002290673,0,KLYUTF17,123,
23380,2017,KLYUTF17_0123,middle,Sheenjek_R,0.00255731,0,KLYUTF17,123,
23381,2017,KLYUTF17_0123,middle,Coleen_R,0.000795153,0,KLYUTF17,123,
23382,2017,KLYUTF17_0123,upper,Kandik_R,0.003795957,0,KLYUTF17,123,
23383,2017,KLYUTF17_0123,upper,Chandindu_R,0.000733682,0,KLYUTF17,123,
23384,2017,KLYUTF17_0123,upper,Klondike_R,0.001671241,0,KLYUTF17,123,
23385,2017,KLYUTF17_0123,upper,Porcupine_R,0.001652495,0,KLYUTF17,123,
23386,2017,KLYUTF17_0123,upper,Stewart_R,0.132890149,0,KLYUTF17,123,
23387,2017,KLYUTF17_0123,upper,Mayo_R,0.001193927,0,KLYUTF17,123,
23388,2017,KLYUTF17_0123,upper,Pelly_R,0.000114078,0,KLYUTF17,123,
23389,2017,KLYUTF17_0123,upper,Blind_CK,0.000417272,0,KLYUTF17,123,
23390,2017,KLYUTF17_0123,upper,Tincup_Creek,3.76E-07,0,KLYUTF17,123,
23391,2017,KLYUTF17_0123,upper,Yukon_R_Mainstem,0.001728881,0,KLYUTF17,123,
23392,2017,KLYUTF17_0123,upper,Tatchun_CK,0.000757758,0,KLYUTF17,123,
23393,2017,KLYUTF17_0123,upper,Nordenskiold_R,0.000114754,0,KLYUTF17,123,
23394,2017,KLYUTF17_0123,upper,Little_Salmon_R,0.0009668,0,KLYUTF17,123,
23395,2017,KLYUTF17_0123,upper,Big_Salmon_R,0.000191989,0,KLYUTF17,123,
23396,2017,KLYUTF17_0123,upper,Nisutlin_R,0.000801501,0,KLYUTF17,123,
23397,2017,KLYUTF17_0123,upper,Teslin_R,0.030848286,0,KLYUTF17,123,
23398,2017,KLYUTF17_0123,upper,Morley_R,0.000138204,0,KLYUTF17,123,
23399,2017,KLYUTF17_0123,upper,Takhini_R,5.57E-06,0,KLYUTF17,123,
23400,2017,KLYUTF17_0123,upper,Whitehorse,0.000310725,0,KLYUTF17,123,
23401,2017,KLYUTF17_0124,lower,Andreafsky_R,0.00075539,1,KLYUTF17,124,
23402,2017,KLYUTF17_0124,lower,Anvik_R,0.000411105,1,KLYUTF17,124,
23403,2017,KLYUTF17_0124,lower,Nulato_R,0.006037819,1,KLYUTF17,124,
23404,2017,KLYUTF17_0124,lower,Gisasa_R,0.84394836,1,KLYUTF17,124,
23405,2017,KLYUTF17_0124,lower,Kateel_R,0.004247282,1,KLYUTF17,124,
23406,2017,KLYUTF17_0124,lower,Tozitna_R,0.099323948,1,KLYUTF17,124,
23407,2017,KLYUTF17_0124,middle,S_Fk_Koyukuk_R,4.30E-07,1,KLYUTF17,124,
23408,2017,KLYUTF17_0124,middle,Henshaw_Creek,4.52E-07,1,KLYUTF17,124,
23409,2017,KLYUTF17_0124,middle,Kantishna_R,0.036834759,1,KLYUTF17,124,
23410,2017,KLYUTF17_0124,middle,Chatanika_R,1.87E-06,1,KLYUTF17,124,
23411,2017,KLYUTF17_0124,middle,Chena_R,1.21E-06,1,KLYUTF17,124,
23412,2017,KLYUTF17_0124,middle,Salcha_R,0.000238003,1,KLYUTF17,124,
23413,2017,KLYUTF17_0124,middle,Goodpaster_R,4.10E-07,1,KLYUTF17,124,
23414,2017,KLYUTF17_0124,middle,Beaver_Ck,0.005291678,1,KLYUTF17,124,
23415,2017,KLYUTF17_0124,middle,Chandalar_R,1.47E-05,1,KLYUTF17,124,
